"Country.Name","Country.Code","Year","Electricity.Access","Adj.SavingNetCO2Damage","Adj.SavingNaturalResourceDepletion","Adj.SavingNetForestDepletion","Adj.SavingParticulateEmissions","CompulsoryEducationDurationYears","ExportGoodsServices.GDP","FinalConsumptionExpenditure.GDP","ExportGoodsServices.GDP","GDP.PerCapita.Current","Govt.FinalConsumptionExpenditure.GDP","GrossNationalExpenditure.GDP","ImportGoodsServices.GDP","ConsumerPriceInflation","ProportionParliamentSeats.Women","RenewableEnergyConsumption.pctOfTotal","Trade.GDP","WomenInBusinessLawIndex","AnnualProductionBasedCO2Emissions","Continent","WorldBankIncomeClass","IndividualsUsingInternet","LifeExpenctancy","TotalPopulation","RegimeType","RuralPopulation.Prop","TotalNaturalResources.GDP","UrbanPopulation.Prop","WorldRegion"
"Pakistan","PAK",2015,71.41212463,2.46469808,1.042356102,0.191911286,2.318848314,12,10.60441138,90.73881833,2.70556e+11,1356.667831,10.9725341,106.4458491,17.05026114,2.529328173,20.58823529,45.87810135,27.65467252,46.875,170.175,"Asia","Lower-middle income",11,66.577,199426953,"Electoral Autocracy",63.974,1.24664304817763,36.026,"Central and Southern Asia"
"Pakistan","PAK",2016,71.58531952,2.643418671,0.738187282,0.21865995,2.342311205,12,9.145726939,91.32865307,2.78655e+11,1368.426961,11.30819749,107.0147776,16.16050457,3.765119164,20.58823529,43.69499969,25.30623151,46.875,203.146,"Asia","Lower-middle income",12.38544676,66.77,203631356,"Electoral Autocracy",63.766,0.87840017861771,36.234,"Central and Southern Asia"
"Pakistan","PAK",2017,70.79,2.626956776,0.816966412,0.161643321,2.30641799,12,8.257320296,93.18766042,3.04567e+11,1464.926195,11.27424925,109.3381963,17.59551656,4.08537368,20.58823529,42.09410095,25.85283685,50,232.425,"Asia","Lower-middle income",13.78,66.947,207906210,"Electoral Autocracy",63.558,0.99715803837827,36.442,"Central and Southern Asia"
"Pakistan","PAK",2018,72.63497925,2.795107863,1.016804916,0.111189654,2.30641799,12,8.971966445,93.75689523,3.14568e+11,1482.213067,11.71362267,111.099389,20.0713554,5.078057259,20.23460411,41.7417984,29.04332184,52.5,247.425,"Asia","Lower-middle income",15.34,67.114,212228288,"Electoral Autocracy",63.334,1.24140516447116,36.666,"Central and Southern Asia"
"Panama","PAN",2001,81.45373535,1.137776225,0.00691246,0,0.168288055,11,62.13543892,77.50606154,12502013400,4046.429148,14.78226619,104.167116,67.96292908,0.307062436,9.85915493,24.03949928,130.098368,68.125,6.955,"North America","Upper-middle income",7.268399878,75.233,3089641,"Electoral Democracy",37.503,0.124076228094074,62.497,"Latin America and Caribbean"
"Panama","PAN",2002,82.2257843,0.921622926,0.017935745,0,0.160958953,11,57.63981211,81.10659262,12994310400,4126.232386,15.71867177,104.9148949,64.21205392,1.005830904,9.85915493,28.70549965,121.851866,70.625,5.811,"North America","Upper-middle income",8.518077815,75.401,3149195,"Electoral Democracy",37.206,0.123117307933688,62.794,"Latin America and Caribbean"
"Panama","PAN",2003,87.8,0.984431422,0.026135983,0,0.162115955,11,54.34003298,77.89998646,13693981200,4267.292687,14.81471071,106.614051,60.35333392,0.391666667,9.85915493,27.44790077,114.6933669,70.625,6.09,"North America","Upper-middle income",9.987424077,75.565,3209056,"Electoral Democracy",36.909,0.143856414123735,63.091,"Latin America and Caribbean"
"Panama","PAN",2004,83.74030304,0.903634337,0.045438032,0,0.156542408,11,57.76765137,79.58899626,15013381700,4592.152614,14.43032252,107.8606294,65.88490986,0.474723078,16.66666667,28.20849991,123.6525612,70.625,5.712,"North America","Upper-middle income",11.14086254,75.728,3269356,"Electoral Democracy",36.613,0.160147634592891,63.387,"Latin America and Caribbean"
"Panama","PAN",2005,84.48058319,1.044870207,0,0,0.149578327,11,64.50079291,77.14149468,16374393900,4916.907612,13.94465477,104.8920986,71.19352369,2.855883248,16.66666667,22.76580048,135.6943166,73.75,6.741,"North America","Upper-middle income",11.48400928,75.892,3330222,"Electoral Democracy",36.318,0.0972217882047119,63.682,"Latin America and Caribbean"
"Panama","PAN",2006,85.21173096,1.085636889,0,0,0.143058963,11,66.17345563,74.52528382,18141666300,5348.884253,13.09678869,103.9476721,71.72224637,2.457893464,16.66666667,22.09189987,137.895702,73.75,7.367,"North America","Upper-middle income",17.34956617,76.06,3391673,"Electoral Democracy",36.024,0.127267314799788,63.976,"Latin America and Caribbean"
"Panama","PAN",2007,85.93982697,0.936665871,0,0,0.128756695,11,71.45837148,70.60915269,21295984200,6166.187862,12.46666825,106.6533689,78.11173996,4.168633003,16.66666667,22.80820084,149.5701114,73.75,7.196,"North America","Upper-middle income",22.29,76.234,3453671,"Electoral Democracy",35.732,0.117743566419889,64.268,"Latin America and Caribbean"
"Panama","PAN",2008,86.67110443,0.850286802,0,0,0.127917388,11,78.08938262,68.19193817,25155888600,7154.274496,12.07274984,110.5198128,88.60919546,8.758683177,16.66666667,23.36070061,166.6985781,73.75,7.314,"North America","Upper-middle income",33.82,76.414,3516204,"Electoral Democracy",35.44,0.109519193886937,64.56,"Latin America and Caribbean"
"Panama","PAN",2009,87.41181183,0.924612425,0.035635217,0,0.127209462,11,69.81378103,67.9208552,27116635600,7576.140467,11.94829642,99.35253693,69.16631833,2.409053041,8.450704225,20.36849976,138.9800994,73.75,8.419,"North America","Upper-middle income",39.08,76.6,3579215,"Electoral Democracy",35.149,0.14470191986794,64.851,"Latin America and Caribbean"
"Panama","PAN",2010,86.85,0.972097299,0.052011634,0,0.124569201,11,70.04208517,69.97686844,29440300000,8082.019584,12.61230354,108.1897943,78.23187943,3.491288726,8.450704225,20.60000038,148.2739646,73.75,9.073,"North America","Upper-middle income",40.1,76.792,3642691,"Electoral Democracy",34.86,0.234720291761326,65.14,"Latin America and Caribbean"
"Panama","PAN",2011,88.94641876,0.923032387,0.113868051,0,0.114166974,11,78.23053549,67.38933639,34686200000,9358.261574,11.86408428,106.0268925,84.25713973,5.875802437,8.450704225,19.6916008,162.4876752,73.75,9.952,"North America","Upper-middle income",42.7,76.989,3706479,"Electoral Democracy",34.563,0.267844979875322,65.437,"Latin America and Caribbean"
"Panama","PAN",2012,89.75109863,0.826393145,0.125534677,0,0.109695549,11,75.19125791,63.98736572,40429700000,10722.25235,10.85563336,107.6762875,82.86729805,5.698199592,8.450704225,21.25250053,158.058556,73.75,9.768,"North America","Upper-middle income",40.30189522,77.188,3770635,"Electoral Democracy",34.259,0.260231359761069,65.741,"Latin America and Caribbean"
"Panama","PAN",2013,89.1,0.880654519,0.068311812,0,0.105529289,11,65.16154641,63.3027704,45599900000,11889.07056,10.71274279,107.3107616,72.47252735,4.027159916,8.450704225,20.7227993,137.6340738,73.75,11.366,"North America","Upper-middle income",44.03,77.386,3835447,"Electoral Democracy",33.948,0.194417780827093,66.052,"Latin America and Caribbean"
"Panama","PAN",2014,91.42875671,0.820272056,0.060071032,0,0.103278867,11,55.35742187,64.0671135,49921400000,12796.05753,10.04138506,108.3757667,63.73318857,2.626526999,19.29824561,19.78339958,119.0906104,76.875,10.856,"North America","Upper-middle income",44.92,77.583,3901311,"Electoral Democracy",33.629,0.203805372453866,66.371,"Latin America and Caribbean"
"Panama","PAN",2015,92.2937088,0.764073263,0.024628581,0,0.091882182,11,47.68486166,61.81066261,54091800000,13630.32287,10.28547765,104.5663113,52.25154275,0.137492058,18.30985915,21.90069962,99.93640441,76.875,10.877,"North America","Upper-middle income",51.20542499,77.776,3968490,"Electoral Democracy",33.304,0.134976090292593,66.696,"Latin America and Caribbean"
"Panama","PAN",2016,93.17071533,0.715709262,0.007682319,0,0.087583586,11,41.97300186,62.96312926,57907700000,14343.98139,10.97142522,103.4625792,45.43540842,0.739734025,18.30985915,22.10050011,87.40841028,76.875,10.463,"North America","Upper-middle income",54,77.964,4037073,"Electoral Democracy",32.973,0.126434787103772,67.027,"Latin America and Caribbean"
"Panama","PAN",2017,93.7,0.71142731,0.006354693,0,0.076743918,11,41.80381237,62.40147132,62202700000,15146.40237,11.41976152,104.1324573,45.62406455,0.875585919,18.30985915,23.5802002,87.42787692,79.375,11.962,"North America","Upper-middle income",59.9506309,78.149,4106764,"Electoral Democracy",32.635,0.124544280245239,67.365,"Latin America and Caribbean"
"Panama","PAN",2018,94.94482422,0.737002646,0.005826875,0,0.076743918,11,42.69201565,63.19771194,64928300000,15544.73352,11.66671544,104.626334,46.99876633,0.761578359,18.30985915,24.41119957,89.69078199,79.375,12.096,"North America","Upper-middle income",61.80553132,78.329,4176868,"Electoral Democracy",32.291,0.105277665006213,67.709,"Latin America and Caribbean"
"Peru","PER",2001,72.113111,1.029698689,1.242416709,0,0.415852937,12,16.60137952,83.70213722,52030158775,1941.475342,11.71717061,101.8616424,18.46302191,1.977098785,18.33333333,41.23099899,35.06440143,80.625,26.929,"South America","Lower-middle income",7.578762957,71.505,26799289,"Electoral Democracy",26.552,1.78394195357327,73.448,"Latin America and Caribbean"
"Peru","PER",2002,74.382688,1.022380918,1.440946799,0,0.371496013,12,17.27480785,82.73141973,54777553515,2021.240038,11.16502587,100.6995656,17.97437348,0.193135004,18.33333333,40.20709991,35.24918133,80.625,26.931,"South America","Lower-middle income",8.96694917,71.882,27100964,"Electoral Democracy",26.15,1.96162527072878,73.85,"Latin America and Caribbean"
"Peru","PER",2003,74.380966,0.973558241,2.095217912,0,0.354959842,12,19.01466695,82.08498706,58731030122,2145.643889,11.51871663,99.59527643,18.60994338,2.259377534,18.33333333,40.91180038,37.62461033,86.875,26.105,"South America","Lower-middle income",11.6,72.24,27372217,"Electoral Democracy",25.751,2.94395033692364,74.249,"Latin America and Caribbean"
"Peru","PER",2004,75.692357,1.108709529,4.525175691,0,0.337724673,12,22.91223375,79.25592823,66768703498,2417.034363,11.2562792,96.11161077,19.02384452,3.662473201,18.33333333,37.83089828,41.93607827,86.875,31.556,"South America","Lower-middle income",14.1,72.581,27624226,"Electoral Democracy",25.356,6.26727467380331,74.644,"Latin America and Caribbean"
"Peru","PER",2005,77.173645,1.209519866,5.370913989,0,0.312211112,12,26.84876111,76.37597757,76060606061,2729.499172,11.44451224,93.65979525,20.50855637,1.616301939,18.33333333,38.34680176,47.35731748,86.875,36.733,"South America","Lower-middle income",17.1,72.908,27866140,"Electoral Democracy",24.966,7.83728853122582,75.034,"Latin America and Caribbean"
"Peru","PER",2006,80.157275,0.862805535,9.666298906,0,0.30015246,12,30.53663645,71.06118076,88643193062,3154.331349,10.91669509,90.71178313,21.24841958,2.002258012,29.16666667,38.69670105,51.78505603,86.875,28.263,"South America","Lower-middle income",20.7,73.222,28102055,"Electoral Democracy",24.579,13.4035801756441,75.421,"Latin America and Caribbean"
"Peru","PER",2007,81.988131,0.956014477,9.35739667,0,0.273767267,12,31.52211653,70.6114929,1.02171e+11,3606.070689,10.45503029,92.64388022,24.16599675,1.779986447,29.16666667,36.0481987,55.68811328,90,34.524,"South America","Lower-middle income",25.2,73.528,28333050,"Electoral Democracy",24.197,14.1529907189038,75.803,"Latin America and Caribbean"
"Peru","PER",2008,84.678343,0.986922547,7.883886236,0,0.263081111,12,29.72763021,72.80016103,1.20551e+11,4220.616378,10.37086179,98.97850697,28.70613718,5.785875982,29.16666667,33.70909882,58.43376739,90,40.669,"South America","Upper-middle income",30.57,73.826,28562321,"Electoral Democracy",23.948,11.9348818158082,76.052,"Latin America and Caribbean"
"Peru","PER",2009,86.42432,1.268284977,5.643753948,0,0.292513224,12,26.44205274,75.24914616,1.20823e+11,4196.311627,11.466356,95.22782414,21.66987688,2.936231536,27.5,32.91680145,48.11192962,90,51.207,"South America","Upper-middle income",31.4,74.12,28792663,"Electoral Democracy",23.759,8.87828183310287,76.241,"Latin America and Caribbean"
"Peru","PER",2010,88.123061,1.2127943,6.492105968,0,0.285716573,12,27.82616415,72.25997159,1.47529e+11,5082.353706,10.52583592,96.02048063,23.84664478,1.528320597,27.5,32.16699982,51.67280894,92.5,57.151,"South America","Upper-middle income",34.77,74.41,29027680,"Electoral Democracy",23.57,11.2350296726988,76.43,"Latin America and Caribbean"
"Peru","PER",2011,89.707491,0.934817811,7.426646611,0,0.270804433,12,30.50275976,70.78188517,1.71762e+11,5869.323882,10.36235147,94.98276077,25.48552053,3.369310953,21.53846154,30.63339996,55.98828028,92.5,48.959,"South America","Upper-middle income",36.01,74.697,29264314,"Electoral Democracy",23.383,12.6238358670233,76.617,"Latin America and Caribbean"
"Peru","PER",2012,91.099508,0.950756264,6.139093358,0,0.256680427,14,27.44961437,73.11461021,1.92649e+11,6528.971775,10.87121234,97.72066652,25.17028089,3.655709068,21.53846154,30.79610062,52.61989526,92.5,54.156,"South America","Upper-middle income",38.2,74.981,29506790,"Electoral Democracy",23.196,9.90476494848236,76.804,"Latin America and Caribbean"
"Peru","PER",2013,92.135365,0.792822245,4.387029678,0,0.241292966,14,24.80829942,74.59636174,2.01175e+11,6756.752996,11.50093091,100.1705436,24.97884303,2.806716509,21.53846154,28.3526001,49.78714245,92.5,42.929,"South America","Upper-middle income",39.2,75.258,29773986,"Electoral Democracy",23.011,7.5531874016356,76.989,"Latin America and Caribbean"
"Peru","PER",2014,92.919989,0.901075745,2.892714023,0,0.233165939,14,22.60697038,76.97305983,2.00789e+11,6672.877373,12.40209038,101.6391803,24.24615072,3.244963042,22.30769231,28.56889915,46.85312109,92.5,49.053,"South America","Upper-middle income",40.2,75.529,30090372,"Electoral Democracy",22.827,5.49531161698025,77.173,"Latin America and Caribbean"
"Peru","PER",2015,93.852179,0.998327712,2.113746835,0,0.228407059,14,21.28732529,78.28300376,1.89805e+11,6229.100674,12.96557338,102.5881181,23.8754434,3.549288049,22.30769231,27.43799973,45.16276869,92.5,48.696,"South America","Upper-middle income",40.85260091,75.792,30470739,"Electoral Democracy",22.643,3.8673775595078,77.357,"Latin America and Caribbean"
"Peru","PER",2016,94.2,1.121109167,2.709260974,0,0.224407859,14,22.60031374,78.16690033,1.91896e+11,6204.996457,13.1636888,100.1882137,22.78852746,3.592113241,27.69230769,27.21069908,45.3888412,95,52.36,"South America","Upper-middle income",45.46174069,76.044,30926036,"Electoral Democracy",22.461,4.42015576015908,77.539,"Latin America and Caribbean"
"Peru","PER",2017,94.8,1.075584932,3.659390877,0,0.219669586,14,24.71987197,77.36199271,2.11007e+11,6710.507602,13.2122752,98.07380641,22.79367839,2.80283917,27.69230769,27.60400009,47.51355036,95,52.489,"South America","Upper-middle income",50.45041218,76.286,31444299,"Electoral Democracy",22.28,5.94009258092674,77.72,"Latin America and Caribbean"
"Peru","PER",2018,95.2,1.097928106,3.6913148,0,0.219669586,14,25.19473312,76.88369601,2.22575e+11,6957.793411,13.07876541,98.2469235,23.44165662,1.317647659,27.69230769,27.8973999,48.63638973,95,54.21,"South America","Upper-middle income",55.05433424,76.516,31989265,"Electoral Democracy",22.093,5.93932307014774,77.907,"Latin America and Caribbean"
"Philippines","PHL",2001,75.73733521,1.593961717,0.291332561,0.252538821,0.815724237,10,41.15550151,83.64420973,78921079688,990.5640487,10.74174623,102.5893856,43.74488712,5.345501956,17.75700935,33.53789902,84.90038862,70,70.305,"Asia","Lower-middle income",2.52400566,68.835,79672869,"Electoral Democracy",53.95,0.404165561519968,46.05,"Eastern and South-Eastern Asia"
"Philippines","PHL",2002,76.81551361,1.556668255,0.332060293,0.246856946,0.804805381,10,40.00567994,83.37430707,84307291974,1036.158331,10.27003529,103.8334442,43.83912415,2.722772277,17.75700935,32.83029938,83.84480409,70,70.155,"Asia","Lower-middle income",4.332275746,68.88,81365260,"Electoral Democracy",54.035,0.481002029347021,45.965,"Eastern and South-Eastern Asia"
"Philippines","PHL",2003,76.6,1.57406965,0.474098429,0.329849615,0.75427921,10,42.30501837,83.43587201,87039145965,1048.008205,9.931213305,102.9646076,45.26962599,2.289156627,17.75700935,32.05289841,87.57464436,70,70.215,"Asia","Lower-middle income",4.857672267,68.937,83051970,"Electoral Democracy",54.12,0.69013427367762,45.88,"Eastern and South-Eastern Asia"
"Philippines","PHL",2004,87.6,1.571442746,0.615162298,0.275347201,0.725452194,10,41.82684099,82.7405954,95002028505,1121.490006,9.140924359,103.4716028,45.29844383,4.829210836,15.25423729,31.31609917,87.12528482,72.5,72.771,"Asia","Lower-middle income",5.243628452,69.013,84710544,"Electoral Autocracy",54.205,0.926834052492582,45.795,"Eastern and South-Eastern Asia"
"Philippines","PHL",2005,79.98873138,1.474659613,0.620194586,0.202797631,0.7387956,10,41.23003922,82.81906607,1.0742e+11,1244.348741,8.865185551,101.3855961,42.61563535,6.516853933,15.25423729,31.43250084,83.84567457,72.5,73.271,"Asia","Lower-middle income",5.397636329,69.112,86326251,"Electoral Autocracy",54.29,0.930518213666386,45.71,"Eastern and South-Eastern Asia"
"Philippines","PHL",2006,80.18,1.188612928,1.095346246,0.230265134,0.736873039,10,41.24545937,82.34428216,1.27653e+11,1452.438089,9.066895834,98.35961993,39.6050793,5.485232068,15.25423729,32.59949875,80.85053867,72.5,66.522,"Asia","Lower-middle income",5.740586325,69.233,87888675,"Electoral Autocracy",54.375,1.58888865214435,45.625,"Eastern and South-Eastern Asia"
"Philippines","PHL",2007,82.06024933,1.091078302,2.331284086,0.260797516,0.735016644,10,38.01418634,81.4879602,1.5598e+11,1744.639979,9.231582342,97.61660732,35.63079365,2.9,20.50209205,31.20630074,73.64497999,72.5,70.764,"Asia","Lower-middle income",5.97,69.37,89405482,"Electoral Autocracy",54.46,3.004121055863,45.54,"Eastern and South-Eastern Asia"
"Philippines","PHL",2008,83.3,1.067116696,1.144179017,0.351996323,0.753832437,10,33.35683324,82.00025737,1.81007e+11,1991.229749,8.81443285,100.9674043,34.32423753,8.260447036,20.50209205,31.72979927,67.68107077,72.5,77.3,"Asia","Lower-middle income",6.22,69.515,90901967,"Electoral Autocracy",54.545,1.63841857751374,45.455,"Eastern and South-Eastern Asia"
"Philippines","PHL",2009,84.3,1.099859517,0.909124756,0.31705252,0.760476945,10,30.2195256,83.01581839,1.76132e+11,1905.895236,9.826598578,100.4475396,30.66706519,4.219030521,20.97378277,31.22660065,60.88659079,72.5,76.493,"Asia","Lower-middle income",9,69.667,92414161,"Electoral Autocracy",54.629,1.29336147933702,45.371,"Eastern and South-Eastern Asia"
"Philippines","PHL",2010,85.39570618,1.045763473,1.474345396,0.26959211,0.755263669,11,32.87482972,79.91284794,2.08369e+11,2217.472153,9.720395177,100.3546191,33.22944879,3.789836348,22.14285714,28.81459999,66.10427851,72.5,82.951,"Asia","Lower-middle income",25,69.823,93966784,"Electoral Democracy",54.668,2.01054529128664,45.332,"Eastern and South-Eastern Asia"
"Philippines","PHL",2011,87.2,0.984290591,2.069874671,0.283524167,0.776065618,11,29.10542888,81.84504238,2.34217e+11,2450.735694,9.71363218,102.5849789,31.69040782,4.718417047,22.88732394,29.40139961,60.7958367,72.5,83.744,"Asia","Lower-middle income",29,69.984,95570049,"Electoral Democracy",54.478,2.71150481197878,45.522,"Eastern and South-Eastern Asia"
"Philippines","PHL",2012,87.08,0.968423941,1.099903054,0.225029253,0.753769843,11,27.46707386,83.34712983,2.61921e+11,2694.305109,10.79214711,102.9078578,30.37493166,3.026963911,22.88732394,28.74480057,57.84200551,78.75,88.407,"Asia","Lower-middle income",36.2351,70.149,97212639,"Electoral Democracy",54.288,1.53547699019727,45.712,"Eastern and South-Eastern Asia"
"Philippines","PHL",2013,87.5,1.000850584,0.83407653,0.196562014,0.718520875,11,26.17741981,82.82771751,2.83903e+11,2871.429701,10.81695502,103.4699416,29.64736142,2.582687661,27.33564014,27.83889961,55.82478123,78.75,95.793,"Asia","Lower-middle income",48.09902359,70.315,98871558,"Electoral Democracy",54.097,1.22809854023829,45.903,"Eastern and South-Eastern Asia"
"Poland","POL",2001,100,3.071594073,0.170389,0,0.326524907,9,27.18732567,83.2655192,1.90905e+11,4991.244358,18.65617979,103.7821094,30.96943502,5.408335456,20.2173913,7.292399883,58.15676069,66.875,313.648,"Europe","Upper-middle income",9.900669707,74.2,38248076,"Liberal Democracy",38.239,0.777242738478665,61.761,"Europe and Northern America"
"Poland","POL",2002,100,2.994476883,0.127625339,0,0.297391042,9,28.7131224,85.15194271,1.99072e+11,5207.171421,18.63696021,103.5611304,32.27425284,1.90528215,20.2173913,7.491000175,60.98737525,66.875,306.403,"Europe","Upper-middle income",21.15,74.4975609756098,38230364,"Liberal Democracy",38.213,0.565156618429444,61.787,"Europe and Northern America"
"Poland","POL",2003,100,2.940478449,0.145036976,0,0.27949,9,33.35044951,83.94066236,2.17827e+11,5701.602212,18.92116173,102.7453161,36.09576558,0.682701376,20.2173913,7.293900013,69.44621508,66.875,319.406,"Europe","Upper-middle income",24.87,74.5975609756098,38204570,"Liberal Democracy",38.324,0.60120864564281,61.676,"Europe and Northern America"
"Poland","POL",2004,100,2.716137698,0.344741906,0,0.275066118,9,34.23546042,82.7447698,2.5511e+11,6681.386472,18.31943508,102.9747367,37.21019708,3.382646819,20.2173913,7.310900211,71.4456575,66.875,324.146,"Europe","Upper-middle income",32.53,74.8463414634146,38182222,"Liberal Democracy",38.436,1.44607009065459,61.564,"Europe and Northern America"
"Poland","POL",2005,100,2.337452597,0.289492925,0,0.272918735,10,34.61157158,81.41934116,3.06144e+11,8021.505743,18.33372033,101.3073809,35.91895248,2.183798724,20.43478261,7.216199875,70.53052406,66.875,323.161,"Europe","Upper-middle income",38.81,74.9951219512195,38165445,"Liberal Democracy",38.548,1.1810928352927,61.452,"Europe and Northern America"
"Poland","POL",2006,100,2.314551377,0.503040148,0,0.254817395,10,37.82095339,80.65045805,3.44622e+11,9035.410467,18.53602523,102.3288085,40.14976188,1.284693944,20.43478261,7.184100151,77.97071527,66.875,337.038,"Europe","Upper-middle income",44.58,75.1439024390244,38141267,"Liberal Democracy",38.659,1.60616547581545,61.341,"Europe and Northern America"
"Poland","POL",2007,100,1.948418333,0.4148991,0,0.242318078,10,38.51628789,78.60325994,4.29029e+11,11254.51739,18.19381427,103.7988797,42.31516756,2.458743124,20.43478261,7.276000023,80.83145545,66.875,336.368,"Europe","Upper-middle income",48.6,75.2439024390244,38120560,"Liberal Democracy",38.771,1.37174941858737,61.229,"Europe and Northern America"
"Poland","POL",2008,100,1.609304371,0.440308782,0,0.229992601,10,37.81486981,80.62689653,5.33609e+11,13996.02515,18.67605912,105.2760213,43.09089113,4.164971935,20.2173913,8.011300087,80.90576094,70,330.145,"Europe","Upper-middle income",53.13,75.5439024390244,38125759,"Liberal Democracy",38.884,2.0490707418454,61.116,"Europe and Northern America"
"Poland","POL",2009,100,1.926252393,0.306734826,0,0.221614176,10,37.14225324,80.42324302,4.39738e+11,11526.05589,18.75271952,100.9832911,38.12554436,3.795392425,20,8.842499733,75.2677976,76.25,316.608,"Europe","High income",58.97,75.6951219512195,38151603,"Liberal Democracy",38.996,1.16516205837621,61.004,"Europe and Northern America"
"Poland","POL",2010,100,1.95131175,0.408836706,0,0.212832875,10,39.87921296,80.66467428,4.79834e+11,12613.011,19.17511494,102.1710012,42.05021412,2.580693703,20,9.489100456,81.92942708,78.75,334.607,"Europe","High income",62.32,76.2463414634146,38042794,"Liberal Democracy",39.108,1.62310242195406,60.892,"Europe and Northern America"
"Poland","POL",2011,100,1.855272322,0.531084392,0,0.205982013,10,42.39422304,79.50948442,5.28301e+11,13879.56099,18.14188268,102.1627841,44.55700715,4.239401496,23.69565217,10.43869972,86.95123019,85,333.952,"Europe","High income",61.94999897,76.6951219512195,38063255,"Liberal Democracy",39.22,1.97078092564819,60.78,"Europe and Northern America"
"Poland","POL",2012,100,1.941142523,0.42461658,0,0.201878951,10,44.2514731,79.50970839,4.98524e+11,13097.27085,18.07825595,100.7623309,45.013804,3.560371517,23.69565217,10.9133997,89.26527711,85,326.348,"Europe","High income",62.30999727,76.7463414634146,38063164,"Liberal Democracy",39.346,1.42804815120878,60.654,"Europe and Northern America"
"Poland","POL",2013,100,1.940674093,0.31743914,0,0.189982347,10,46.00260882,79.30612537,5.21016e+11,13696.4663,18.32662911,98.55901778,44.5616266,0.991982606,23.69565217,11.4137001,90.56423542,84.375,322.225,"Europe","High income",62.8492,77,38040196,"Liberal Democracy",39.471,0.991651489817967,60.529,"Europe and Northern America"
"Poland","POL",2014,100,1.842752117,0.245996104,0,0.176376292,10,47.21968346,78.37549759,5.42477e+11,14271.30585,18.31498021,99.03117264,46.2508561,0.053821313,24.34782609,11.57610035,93.47053956,84.375,309.921,"Europe","High income",66.6,77.6024390243903,38011735,"Liberal Democracy",39.597,0.812636832148009,60.403,"Europe and Northern America"
"Poland","POL",2015,100,2.157148043,0.192616511,0,0.169866406,10,49.09122809,76.64864817,4.77812e+11,12578.49547,18.06844882,97.24386934,46.33509743,-0.874125874,27.39130435,11.86779976,95.42632551,84.375,313.099,"Europe","High income",67.99698716,77.4512195121951,37986412,"Liberal Democracy",39.722,0.717581436324743,60.278,"Europe and Northern America"
"Poland","POL",2016,100,2.365660724,0.162200581,0,0.168447089,10,51.92485915,76.53318751,4.7263e+11,12447.43959,17.91823608,96.23120526,48.15606441,-0.664767331,27.39130435,11.33689976,100.0809236,84.375,324.011,"Europe","High income",73.3007041,77.8512195121951,37970087,"Electoral Democracy",39.822,0.690835689185381,60.178,"Europe and Northern America"
"Poland","POL",2017,100,2.23438628,0.221684368,0,0.17065929,10,54.1610234,76.321102,5.26509e+11,13864.68176,17.68428035,96.23245143,50.39347484,2.075935537,28.04347826,11.18760014,104.5544982,93.75,337.34,"Europe","High income",75.98536595,77.7536585365854,37974826,"Electoral Democracy",39.895,0.842814864937971,60.105,"Europe and Northern America"
"Poland","POL",2018,100,2.125520553,0.211392451,0,0.17065929,10,55.24146204,76.17191164,5.87409e+11,15468.40941,17.73468046,96.93734077,52.17880281,1.812951565,28.04347826,11.26379967,107.4202649,93.75,337.706,"Europe","High income",77.54173454,77.6024390243903,37974750,"Electoral Democracy",39.942,0.80187588935792,60.058,"Europe and Northern America"
"Portugal","PRT",2001,100,1.019561816,7.62e-06,0,0.129227915,9,27.43732611,82.05981117,1.21499e+11,11724.6115,19.24967134,110.217303,37.65462906,4.369903306,18.69565217,20.82920074,65.09195518,79.375,65.149,"Europe","High income",18.08713656,76.8146341463415,10362722,"Liberal Democracy",44.956,0.114892493864231,55.044,"Europe and Northern America"
"Portugal","PRT",2002,100,1.018639447,0.001614702,0,0.124169261,9,27.07336223,82.25720545,1.34156e+11,12875.32079,19.55209435,108.161535,35.23489718,3.600346583,19.13043478,18.28149986,62.30825942,79.375,69.556,"Europe","High income",19.37,77.0658536585366,10419631,"Liberal Democracy",44.334,0.11738646825583,55.666,"Europe and Northern America"
"Portugal","PRT",2003,100,0.787175922,0.000954239,0,0.117746809,9,27.3671919,83.28985833,1.64862e+11,15762.97579,20.10639603,106.4045637,33.77175559,3.218990907,19.13043478,22.09350014,61.13894749,79.375,64.419,"Europe","High income",29.67,77.219512195122,10458821,"Liberal Democracy",43.713,0.114046710614194,56.287,"Europe and Northern America"
"Portugal","PRT",2004,100,0.74548593,0.034644891,0,0.107009899,9,27.66705156,84.04616672,1.89035e+11,18031.00042,20.42361985,107.8704906,35.53754211,2.365362041,19.13043478,19.87070084,63.20459367,88.75,67.255,"Europe","High income",31.78,77.6707317073171,10483861,"Liberal Democracy",43.093,0.151147909455205,56.907,"Europe and Northern America"
"Portugal","PRT",2005,100,0.779568295,0.044366147,0,0.098814516,9,27.08416755,85.41755554,1.9718e+11,18773.12536,20.98514763,108.7761695,35.86033701,2.277163949,21.30434783,18.07439995,62.94450456,91.875,69.484,"Europe","High income",34.99,78.0707317073171,10503330,"Liberal Democracy",42.478,0.164345519098644,57.522,"Europe and Northern America"
